x,y,h
-0.68,-0.19,-0.326
-0.68,-0.18,-0.364
-0.68,-0.17,-0.326
-0.68,-0.16,-0.308
-0.68,-0.15,-0.28
-0.68,-0.14,-0.312
-0.68,-0.13,-0.25
-0.68,-0.12,-0.28
-0.68,-0.11,-0.194
-0.68,-0.1,-0.198
-0.68,-0.09,-0.168
-0.68,-0.08,-0.156
-0.68,-0.07,-0.16
-0.68,-0.06,-0.112
-0.68,-0.05,-0.13
-0.68,-0.04,-0.054
-0.68,-0.03,-0.032
-0.68,-0.02,-0.006
-0.68,-0.01,0.026
-0.68,0,0.012
-0.68,0.01,0.006
-0.68,0.02,0.032
-0.68,0.03,0.108
-0.68,0.04,0.034
-0.68,0.05,0.088
-0.68,0.06,0.112
-0.68,0.07,0.152
-0.68,0.08,0.094
-0.68,0.09,0.212
-0.68,0.1,0.266
-0.68,0.11,0.232
-0.68,0.12,0.228
-0.68,0.13,0.23
-0.68,0.14,0.256
-0.68,0.15,0.3
-0.68,0.16,0.372
-0.68,0.17,0.352
-0.68,0.18,0.366
-0.68,0.19,0.382
-0.68,0.2,0.38
-0.68,0.21,0.376
-0.68,0.22,0.41
-0.68,0.23,0.422
-0.68,0.24,0.416
-0.68,0.25,0.47
-0.68,0.26,0.44
-0.68,0.27,0.504
-0.68,0.28,0.506
-0.68,0.29,0.536
-0.68,0.3,0.53
-0.68,0.31,0.508
-0.68,0.32,0.56
-0.68,0.33,0.568
-0.68,0.34,0.606
-0.68,0.35,0.606
-0.68,0.36,0.612
-0.68,0.37,0.658
-0.68,0.38,0.676
-0.68,0.39,0.586
-0.68,0.4,0.662
-0.68,0.41,0.66
-0.68,0.42,0.684
-0.68,0.43,0.642
-0.68,0.44,0.714
-0.68,0.45,0.688
-0.68,0.46,0.716
-0.68,0.47,0.768
-0.68,0.48,0.746
-0.68,0.49,0.756
-0.68,0.5,0.778
-0.68,0.51,0.776
-0.68,0.52,0.778
-0.68,0.53,0.8
-0.68,0.54,0.83
-0.68,0.55,0.822
-0.68,0.56,0.832
-0.68,0.57,0.812
-0.68,0.58,0.818
-0.68,0.59,0.826
-0.68,0.6,0.862
-0.68,0.61,0.866
-0.68,0.62,0.88
-0.68,0.63,0.868
-0.68,0.64,0.876
-0.68,0.65,0.902
-0.68,0.66,0.876
-0.68,0.67,0.908
-0.68,0.68,0.91
-0.68,0.69,0.904
-0.68,0.7,0.928
-0.68,0.71,0.926
-0.68,0.72,0.934
-0.68,0.73,0.936
-0.68,0.74,0.952
-0.68,0.75,0.934
-0.68,0.76,0.962
-0.68,0.77,0.966
-0.68,0.78,0.966
-0.68,0.79,0.968
-0.68,0.8,0.976
-0.68,0.81,0.968
-0.68,0.82,0.982
-0.68,0.83,0.98
-0.68,0.84,0.98
-0.68,0.85,0.972
-0.68,0.86,0.984
-0.68,0.87,0.982
-0.68,0.88,0.992
-0.68,0.89,0.996
-0.68,0.9,0.984
-0.68,0.91,0.994
-0.68,0.92,0.998
-0.68,0.93,0.99
-0.68,0.94,0.996
-0.68,0.95,0.992
-0.68,0.96,0.996
-0.68,0.97,0.998
-0.68,0.98,1
-0.68,0.99,0.998
-0.68,1,1
-0.67,-1,-0.996
-0.67,-0.99,-1
-0.67,-0.98,-0.998
-0.67,-0.97,-0.998
-0.67,-0.96,-0.998
-0.67,-0.95,-0.996
-0.67,-0.94,-0.998
-0.67,-0.93,-0.986
-0.67,-0.92,-0.992
-0.67,-0.91,-0.996
-0.67,-0.9,-0.994
-0.67,-0.89,-0.998
-0.67,-0.88,-0.99
-0.67,-0.87,-0.986
-0.67,-0.86,-0.984
-0.67,-0.85,-0.976
-0.67,-0.84,-0.98
-0.67,-0.83,-0.98
-0.67,-0.82,-0.964
-0.67,-0.81,-0.972
-0.67,-0.8,-0.96
-0.67,-0.79,-0.956
-0.67,-0.78,-0.954
-0.67,-0.77,-0.954
-0.67,-0.76,-0.94
-0.67,-0.75,-0.946
-0.67,-0.74,-0.926
-0.67,-0.73,-0.942
-0.67,-0.72,-0.944
-0.67,-0.71,-0.918
-0.67,-0.7,-0.914
-0.67,-0.69,-0.904
-0.67,-0.68,-0.884
-0.67,-0.67,-0.91
-0.67,-0.66,-0.888
-0.67,-0.65,-0.876
-0.67,-0.64,-0.89
-0.67,-0.63,-0.874
-0.67,-0.62,-0.87
-0.67,-0.61,-0.81
-0.67,-0.6,-0.808
-0.67,-0.59,-0.844
-0.67,-0.58,-0.814
-0.67,-0.57,-0.836
-0.67,-0.56,-0.782
-0.67,-0.55,-0.85
-0.67,-0.54,-0.826
-0.67,-0.53,-0.76
-0.67,-0.52,-0.786
-0.67,-0.51,-0.764
-0.67,-0.5,-0.736
-0.67,-0.49,-0.756
-0.67,-0.48,-0.756
-0.67,-0.47,-0.708
-0.67,-0.46,-0.72
-0.67,-0.45,-0.69
-0.67,-0.44,-0.688
-0.67,-0.43,-0.654
-0.67,-0.42,-0.704
-0.67,-0.41,-0.666
-0.67,-0.4,-0.682
-0.67,-0.39,-0.644
-0.67,-0.38,-0.62
-0.67,-0.37,-0.582
-0.67,-0.36,-0.588
-0.67,-0.35,-0.57
-0.67,-0.34,-0.574
-0.67,-0.33,-0.612
-0.67,-0.32,-0.596
-0.67,-0.31,-0.568
-0.67,-0.3,-0.482
-0.67,-0.29,-0.506
-0.67,-0.28,-0.466
-0.67,-0.27,-0.474
-0.67,-0.26,-0.438
-0.67,-0.25,-0.466
-0.67,-0.24,-0.46
-0.67,-0.23,-0.408
-0.67,-0.22,-0.404
-0.67,-0.21,-0.394
-0.67,-0.2,-0.382
-0.67,-0.19,-0.338
-0.67,-0.18,-0.356
-0.67,-0.17,-0.336
-0.67,-0.16,-0.278
-0.67,-0.15,-0.25
-0.67,-0.14,-0.29
-0.67,-0.13,-0.234
-0.67,-0.12,-0.204
-0.67,-0.11,-0.236
-0.67,-0.1,-0.192
-0.67,-0.09,-0.18
-0.67,-0.08,-0.206
-0.67,-0.07,-0.176
-0.67,-0.06,-0.098
-0.67,-0.05,-0.082
-0.67,-0.04,-0.152
-0.67,-0.03,-0.022
-0.67,-0.02,-0.056
-0.67,-0.01,-0.082
-0.67,0,-0.002
-0.67,0.01,0
-0.67,0.02,0.084
-0.67,0.03,0.012
-0.67,0.04,0.138
-0.67,0.05,0.098
-0.67,0.06,0.13
-0.67,0.07,0.112
-0.67,0.08,0.142
-0.67,0.09,0.176
-0.67,0.1,0.17
-0.67,0.11,0.168
-0.67,0.12,0.232
-0.67,0.13,0.292
-0.67,0.14,0.302
-0.67,0.15,0.326
-0.67,0.16,0.332
-0.67,0.17,0.368
-0.67,0.18,0.288
-0.67,0.19,0.282
-0.67,0.2,0.392
-0.67,0.21,0.388
-0.67,0.22,0.396
-0.67,0.23,0.386
-0.67,0.24,0.444
-0.67,0.25,0.466
-0.67,0.26,0.458
-0.67,0.27,0.512
-0.67,0.28,0.52
-0.67,0.29,0.474
-0.67,0.3,0.516
-0.67,0.31,0.532
-0.67,0.32,0.608
-0.67,0.33,0.54
-0.67,0.34,0.582
-0.67,0.35,0.618
-0.67,0.36,0.59
-0.67,0.37,0.646
-0.67,0.38,0.648
-0.67,0.39,0.63
-0.67,0.4,0.642
-0.67,0.41,0.686
-0.67,0.42,0.64
-0.67,0.43,0.664
-0.67,0.44,0.684
-0.67,0.45,0.722
-0.67,0.46,0.768
-0.67,0.47,0.714
-0.67,0.48,0.712
-0.67,0.49,0.754
-0.67,0.5,0.756
-0.67,0.51,0.782
-0.67,0.52,0.81
-0.67,0.53,0.734
-0.67,0.54,0.804
-0.67,0.55,0.798
-0.67,0.56,0.838
-0.67,0.57,0.832
-0.67,0.58,0.84
-0.67,0.59,0.846
-0.67,0.6,0.854
-0.67,0.61,0.882
-0.67,0.62,0.864
-0.67,0.63,0.852
-0.67,0.64,0.852
-0.67,0.65,0.88
-0.67,0.66,0.904
-0.67,0.67,0.882
-0.67,0.68,0.908
-0.67,0.69,0.932
-0.67,0.7,0.894
-0.67,0.71,0.912
-0.67,0.72,0.936
-0.67,0.73,0.938
-0.67,0.74,0.938
-0.67,0.75,0.936
-0.67,0.76,0.948
-0.67,0.77,0.94
-0.67,0.78,0.97
-0.67,0.79,0.95
-0.67,0.8,0.982
-0.67,0.81,0.968
-0.67,0.82,0.974
-0.67,0.83,0.976
-0.67,0.84,0.974
-0.67,0.85,0.984
-0.67,0.86,0.98
-0.67,0.87,0.98
-0.67,0.88,0.992
-0.67,0.89,0.998
-0.67,0.9,0.994
-0.67,0.91,0.988
-0.67,0.92,0.988
-0.67,0.93,0.99
-0.67,0.94,0.994
-0.67,0.95,0.996
-0.67,0.96,0.994
-0.67,0.97,0.998
-0.67,0.98,0.998
-0.67,0.99,0.998
-0.67,1,0.998
-0.66,-1,-1
-0.66,-0.99,-0.998
-0.66,-0.98,-0.998
-0.66,-0.97,-1
-0.66,-0.96,-0.996
-0.66,-0.95,-0.998
-0.66,-0.94,-0.998
-0.66,-0.93,-1
-0.66,-0.92,-0.996
-0.66,-0.91,-0.984
-0.66,-0.9,-0.984
-0.66,-0.89,-0.99
-0.66,-0.88,-0.982
-0.66,-0.87,-0.984
-0.66,-0.86,-0.982
-0.66,-0.85,-0.978
-0.66,-0.84,-0.982
-0.66,-0.83,-0.968
-0.66,-0.82,-0.966
-0.66,-0.81,-0.962
-0.66,-0.8,-0.966
-0.66,-0.79,-0.962
-0.66,-0.78,-0.94
-0.66,-0.77,-0.952
-0.66,-0.76,-0.942
-0.66,-0.75,-0.938
-0.66,-0.74,-0.958
-0.66,-0.73,-0.93
-0.66,-0.72,-0.942
-0.66,-0.71,-0.934
-0.66,-0.7,-0.948
-0.66,-0.69,-0.924
-0.66,-0.68,-0.896
-0.66,-0.67,-0.892
-0.66,-0.66,-0.888
-0.66,-0.65,-0.882
-0.66,-0.64,-0.864
-0.66,-0.63,-0.844
-0.66,-0.62,-0.836
-0.66,-0.61,-0.874
-0.66,-0.6,-0.822
-0.66,-0.59,-0.846
-0.66,-0.58,-0.828
-0.66,-0.57,-0.802
-0.66,-0.56,-0.772
-0.66,-0.55,-0.77
-0.66,-0.54,-0.8
-0.66,-0.53,-0.768
-0.66,-0.52,-0.746
-0.66,-0.51,-0.762
-0.66,-0.5,-0.778
-0.66,-0.49,-0.69
-0.66,-0.48,-0.702
-0.66,-0.47,-0.724
-0.66,-0.46,-0.702
-0.66,-0.45,-0.68
-0.66,-0.44,-0.686
-0.66,-0.43,-0.688
-0.66,-0.42,-0.638
-0.66,-0.41,-0.63
-0.66,-0.4,-0.624
-0.66,-0.39,-0.654
-0.66,-0.38,-0.61
-0.66,-0.37,-0.596
-0.66,-0.36,-0.614
-0.66,-0.35,-0.584
-0.66,-0.34,-0.558
-0.66,-0.33,-0.546
-0.66,-0.32,-0.574
-0.66,-0.31,-0.522
-0.66,-0.3,-0.472
-0.66,-0.29,-0.486
-0.66,-0.28,-0.47
-0.66,-0.27,-0.462
-0.66,-0.26,-0.492
-0.66,-0.25,-0.49
-0.66,-0.24,-0.436
-0.66,-0.23,-0.448
-0.66,-0.22,-0.402
-0.66,-0.21,-0.436
-0.66,-0.2,-0.33
-0.66,-0.19,-0.386
-0.66,-0.18,-0.364
-0.66,-0.17,-0.294
-0.66,-0.16,-0.314
-0.66,-0.15,-0.32
-0.66,-0.14,-0.34
-0.66,-0.13,-0.226
-0.66,-0.12,-0.17
-0.66,-0.11,-0.242
-0.66,-0.1,-0.152
-0.66,-0.09,-0.192
-0.66,-0.08,-0.16
-0.66,-0.07,-0.126
-0.66,-0.06,-0.11
-0.66,-0.05,-0.092
-0.66,-0.04,-0.078
-0.66,-0.03,-0.032
-0.66,-0.02,-0.04
-0.66,-0.01,-0.046
-0.66,0,0.048
-0.66,0.01,-0.022
-0.66,0.02,0.014
-0.66,0.03,0.034
-0.66,0.04,0.046
-0.66,0.05,0.092
-0.66,0.06,0.084
-0.66,0.07,0.186
-0.66,0.08,0.206
-0.66,0.09,0.184
-0.66,0.1,0.198
-0.66,0.11,0.246
-0.66,0.12,0.198
-0.66,0.13,0.276
-0.66,0.14,0.304
-0.66,0.15,0.308
-0.66,0.16,0.318
-0.66,0.17,0.342
-0.66,0.18,0.304
-0.66,0.19,0.3
-0.66,0.2,0.348
-0.66,0.21,0.406
-0.66,0.22,0.358
-0.66,0.23,0.446
-0.66,0.24,0.466
-0.66,0.25,0.482
-0.66,0.26,0.496
-0.66,0.27,0.454
-0.66,0.28,0.484
-0.66,0.29,0.518
-0.66,0.3,0.502
-0.66,0.31,0.524
-0.66,0.32,0.562
-0.66,0.33,0.564
-0.66,0.34,0.58
-0.66,0.35,0.602
-0.66,0.36,0.578
-0.66,0.37,0.586
-0.66,0.38,0.654
-0.66,0.39,0.646
-0.66,0.4,0.61
-0.66,0.41,0.654
-0.66,0.42,0.698
-0.66,0.43,0.702
-0.66,0.44,0.712
-0.66,0.45,0.712
-0.66,0.46,0.734
-0.66,0.47,0.754
-0.66,0.48,0.714
-0.66,0.49,0.758
-0.66,0.5,0.768
-0.66,0.51,0.748
-0.66,0.52,0.718
-0.66,0.53,0.766
-0.66,0.54,0.794
-0.66,0.55,0.816
-0.66,0.56,0.802
-0.66,0.57,0.826
-0.66,0.58,0.798
-0.66,0.59,0.802
-0.66,0.6,0.82
-0.66,0.61,0.846
-0.66,0.62,0.862
-0.66,0.63,0.862
-0.66,0.64,0.874
-0.66,0.65,0.87
-0.66,0.66,0.89
-0.66,0.67,0.878
-0.66,0.68,0.904
-0.66,0.69,0.89
-0.66,0.7,0.908
-0.66,0.71,0.926
-0.66,0.72,0.926
-0.66,0.73,0.91
-0.66,0.74,0.932
-0.66,0.75,0.924
-0.66,0.76,0.92
-0.66,0.77,0.968
-0.66,0.78,0.96
-0.66,0.79,0.968
-0.66,0.8,0.964
-0.66,0.81,0.96
-0.66,0.82,0.964
-0.66,0.83,0.982
-0.66,0.84,0.97
-0.66,0.85,0.978
-0.66,0.86,0.984
-0.66,0.87,0.984
-0.66,0.88,0.978
-0.66,0.89,0.99
-0.66,0.9,0.994
-0.66,0.91,0.988
-0.66,0.92,0.992
-0.66,0.93,0.998
-0.66,0.94,0.992
-0.66,0.95,0.998
-0.66,0.96,0.994
-0.66,0.97,0.994
-0.66,0.98,1
-0.66,0.99,0.998
-0.66,1,0.998
-0.65,-1,-1
-0.65,-0.99,-0.998
-0.65,-0.98,-0.998
-0.65,-0.97,-0.996
-0.65,-0.96,-0.994
-0.65,-0.95,-0.994
-0.65,-0.94,-0.998
-0.65,-0.93,-0.986
-0.65,-0.92,-0.996
-0.65,-0.91,-0.988
-0.65,-0.9,-0.994
-0.65,-0.89,-0.988
-0.65,-0.88,-0.98
-0.65,-0.87,-0.982
-0.65,-0.86,-0.978
-0.65,-0.85,-0.97
-0.65,-0.84,-0.98
-0.65,-0.83,-0.984
-0.65,-0.82,-0.968
-0.65,-0.81,-0.958
-0.65,-0.8,-0.964
-0.65,-0.79,-0.95
-0.65,-0.78,-0.954
-0.65,-0.77,-0.932
-0.65,-0.76,-0.956
-0.65,-0.75,-0.92
-0.65,-0.74,-0.956
-0.65,-0.73,-0.914
-0.65,-0.72,-0.922
-0.65,-0.71,-0.906
-0.65,-0.7,-0.884
-0.65,-0.69,-0.896
-0.65,-0.68,-0.888
-0.65,-0.67,-0.872
-0.65,-0.66,-0.882
-0.65,-0.65,-0.876
-0.65,-0.64,-0.882
-0.65,-0.63,-0.844
-0.65,-0.62,-0.87
-0.65,-0.61,-0.832
-0.65,-0.6,-0.852
-0.65,-0.59,-0.848
-0.65,-0.58,-0.822
-0.65,-0.57,-0.812
-0.65,-0.56,-0.796
-0.65,-0.55,-0.798
-0.65,-0.54,-0.784
-0.65,-0.53,-0.798
-0.65,-0.52,-0.792
-0.65,-0.51,-0.75
-0.65,-0.5,-0.736
-0.65,-0.49,-0.752
-0.65,-0.48,-0.692
-0.65,-0.47,-0.716
-0.65,-0.46,-0.75
-0.65,-0.45,-0.72
-0.65,-0.44,-0.648
-0.65,-0.43,-0.694
-0.65,-0.42,-0.61
-0.65,-0.41,-0.644
-0.65,-0.4,-0.594
-0.65,-0.39,-0.614
-0.65,-0.38,-0.642
-0.65,-0.37,-0.582
-0.65,-0.36,-0.568
-0.65,-0.35,-0.562
-0.65,-0.34,-0.556
-0.65,-0.33,-0.548
-0.65,-0.32,-0.52
-0.65,-0.31,-0.486
-0.65,-0.3,-0.482
-0.65,-0.29,-0.494
-0.65,-0.28,-0.45
-0.65,-0.27,-0.438
-0.65,-0.26,-0.472
-0.65,-0.25,-0.478
-0.65,-0.24,-0.404
-0.65,-0.23,-0.446
-0.65,-0.22,-0.424
-0.65,-0.21,-0.364
-0.65,-0.2,-0.382
-0.65,-0.19,-0.33
-0.65,-0.18,-0.336
-0.65,-0.17,-0.296
-0.65,-0.16,-0.25
-0.65,-0.15,-0.334
-0.65,-0.14,-0.312
-0.65,-0.13,-0.19
-0.65,-0.12,-0.252
-0.65,-0.11,-0.23
-0.65,-0.1,-0.18
-0.65,-0.09,-0.198
-0.65,-0.08,-0.132
-0.65,-0.07,-0.058
-0.65,-0.06,-0.14
-0.65,-0.05,-0.108
-0.65,-0.04,-0.094
-0.65,-0.03,-0.008
-0.65,-0.02,-0.024
-0.65,-0.01,-0.104
-0.65,0,-0.012
-0.65,0.01,0.038
-0.65,0.02,-0.02
-0.65,0.03,0.022
-0.65,0.04,0.114
-0.65,0.05,0.086
-0.65,0.06,0.064
-0.65,0.07,0.092
-0.65,0.08,0.186
-0.65,0.09,0.19
-0.65,0.1,0.19
-0.65,0.11,0.218
-0.65,0.12,0.206
-0.65,0.13,0.29
-0.65,0.14,0.29
-0.65,0.15,0.252
-0.65,0.16,0.304
-0.65,0.17,0.282
-0.65,0.18,0.32
-0.65,0.19,0.328
-0.65,0.2,0.374
-0.65,0.21,0.398
-0.65,0.22,0.416
-0.65,0.23,0.37
-0.65,0.24,0.434
-0.65,0.25,0.412
-0.65,0.26,0.432
-0.65,0.27,0.436
-0.65,0.28,0.48
-0.65,0.29,0.528
-0.65,0.3,0.502
-0.65,0.31,0.522
-0.65,0.32,0.598
-0.65,0.33,0.552
-0.65,0.34,0.592
-0.65,0.35,0.532
-0.65,0.36,0.596
-0.65,0.37,0.656
-0.65,0.38,0.606
-0.65,0.39,0.63
-0.65,0.4,0.648
-0.65,0.41,0.676
-0.65,0.42,0.658
-0.65,0.43,0.658
-0.65,0.44,0.706
-0.65,0.45,0.69
-0.65,0.46,0.74
-0.65,0.47,0.716
-0.65,0.48,0.736
-0.65,0.49,0.744
-0.65,0.5,0.766
-0.65,0.51,0.762
-0.65,0.52,0.766
-0.65,0.53,0.786
-0.65,0.54,0.756
-0.65,0.55,0.814
-0.65,0.56,0.802
-0.65,0.57,0.834
-0.65,0.58,0.804
-0.65,0.59,0.862
-0.65,0.6,0.81
-0.65,0.61,0.83
-0.65,0.62,0.846
-0.65,0.63,0.856
-0.65,0.64,0.882
-0.65,0.65,0.886
-0.65,0.66,0.862
-0.65,0.67,0.888
-0.65,0.68,0.906
-0.65,0.69,0.906
-0.65,0.7,0.886
-0.65,0.71,0.93
-0.65,0.72,0.904
-0.65,0.73,0.926
-0.65,0.74,0.934
-0.65,0.75,0.94
-0.65,0.76,0.944
-0.65,0.77,0.95
-0.65,0.78,0.948
-0.65,0.79,0.966
-0.65,0.8,0.962
-0.65,0.81,0.968
-0.65,0.82,0.978
-0.65,0.83,0.97
-0.65,0.84,0.976
-0.65,0.85,0.99
-0.65,0.86,0.976
-0.65,0.87,0.984
-0.65,0.88,0.98
-0.65,0.89,0.976
-0.65,0.9,0.982
-0.65,0.91,0.992
-0.65,0.92,0.996
-0.65,0.93,0.992
-0.65,0.94,0.996
-0.65,0.95,0.992
-0.65,0.96,0.992
-0.65,0.97,0.996
-0.65,0.98,0.996
-0.65,0.99,0.998
-0.65,1,0.996
-0.64,-1,-0.998
-0.64,-0.99,-1
-0.64,-0.98,-0.992
-0.64,-0.97,-0.996
-0.64,-0.96,-0.996
-0.64,-0.95,-0.99
-0.64,-0.94,-0.994
-0.64,-0.93,-0.99
-0.64,-0.92,-0.994
-0.64,-0.91,-0.988
-0.64,-0.9,-0.996
-0.64,-0.89,-0.99
-0.64,-0.88,-0.982
-0.64,-0.87,-0.982
-0.64,-0.86,-0.984
-0.64,-0.85,-0.972
-0.64,-0.84,-0.978
-0.64,-0.83,-0.958
-0.64,-0.82,-0.958
-0.64,-0.81,-0.956
-0.64,-0.8,-0.958
-0.64,-0.79,-0.948
-0.64,-0.78,-0.936
-0.64,-0.77,-0.956
-0.64,-0.76,-0.926
-0.64,-0.75,-0.926
-0.64,-0.74,-0.93
-0.64,-0.73,-0.908
-0.64,-0.72,-0.93
-0.64,-0.71,-0.94
-0.64,-0.7,-0.914
-0.64,-0.69,-0.902
-0.64,-0.68,-0.892
-0.64,-0.67,-0.87
-0.64,-0.66,-0.876
-0.64,-0.65,-0.842
-0.64,-0.64,-0.85
-0.64,-0.63,-0.842
-0.64,-0.62,-0.826
-0.64,-0.61,-0.842
-0.64,-0.6,-0.82
-0.64,-0.59,-0.81
-0.64,-0.58,-0.818
-0.64,-0.57,-0.834
-0.64,-0.56,-0.808
-0.64,-0.55,-0.79
-0.64,-0.54,-0.772
-0.64,-0.53,-0.766
-0.64,-0.52,-0.728
-0.64,-0.51,-0.774
-0.64,-0.5,-0.726
-0.64,-0.49,-0.724
-0.64,-0.48,-0.696
-0.64,-0.47,-0.732
-0.64,-0.46,-0.722
-0.64,-0.45,-0.72
-0.64,-0.44,-0.658
-0.64,-0.43,-0.654
-0.64,-0.42,-0.686
-0.64,-0.41,-0.61
-0.64,-0.4,-0.678
-0.64,-0.39,-0.636
-0.64,-0.38,-0.646
-0.64,-0.37,-0.596
-0.64,-0.36,-0.576
-0.64,-0.35,-0.55
-0.64,-0.34,-0.55
-0.64,-0.33,-0.508
-0.64,-0.32,-0.536
-0.64,-0.31,-0.504
-0.64,-0.3,-0.546
-0.64,-0.29,-0.506
-0.64,-0.28,-0.468
-0.64,-0.27,-0.462
-0.64,-0.26,-0.45
-0.64,-0.25,-0.412
-0.64,-0.24,-0.42
-0.64,-0.23,-0.406
-0.64,-0.22,-0.392
-0.64,-0.21,-0.302
-0.64,-0.2,-0.35
-0.64,-0.19,-0.344
-0.64,-0.18,-0.394
-0.64,-0.17,-0.3
-0.64,-0.16,-0.322
-0.64,-0.15,-0.228
-0.64,-0.14,-0.25
-0.64,-0.13,-0.194
-0.64,-0.12,-0.216
-0.64,-0.11,-0.198
-0.64,-0.1,-0.206
-0.64,-0.09,-0.202
-0.64,-0.08,-0.09
-0.64,-0.07,-0.112
-0.64,-0.06,-0.13
-0.64,-0.05,-0.036
-0.64,-0.04,-0.064
-0.64,-0.03,-0.094
-0.64,-0.02,-0.03
-0.64,-0.01,-0.056
-0.64,0,0.078
-0.64,0.01,0.004
-0.64,0.02,-0.01
-0.64,0.03,0.032
-0.64,0.04,0.074
-0.64,0.05,0.134
-0.64,0.06,0.078
-0.64,0.07,0.112
-0.64,0.08,0.146
-0.64,0.09,0.132
-0.64,0.1,0.214
-0.64,0.11,0.188
-0.64,0.12,0.218
-0.64,0.13,0.302
-0.64,0.14,0.252
-0.64,0.15,0.25
-0.64,0.16,0.31
-0.64,0.17,0.232
-0.64,0.18,0.312
-0.64,0.19,0.364
-0.64,0.2,0.314
-0.64,0.21,0.36
-0.64,0.22,0.402
-0.64,0.23,0.378
-0.64,0.24,0.396
-0.64,0.25,0.46
-0.64,0.26,0.426
-0.64,0.27,0.442
-0.64,0.28,0.498
-0.64,0.29,0.466
-0.64,0.3,0.564
-0.64,0.31,0.496
-0.64,0.32,0.522
-0.64,0.33,0.538
-0.64,0.34,0.538
-0.64,0.35,0.58
-0.64,0.36,0.608
-0.64,0.37,0.61
-0.64,0.38,0.622
-0.64,0.39,0.648
-0.64,0.4,0.652
-0.64,0.41,0.596
-0.64,0.42,0.672
-0.64,0.43,0.686
-0.64,0.44,0.696
-0.64,0.45,0.706
-0.64,0.46,0.738
-0.64,0.47,0.674
-0.64,0.48,0.716
-0.64,0.49,0.72
-0.64,0.5,0.728
-0.64,0.51,0.754
-0.64,0.52,0.784
-0.64,0.53,0.758
-0.64,0.54,0.804
-0.64,0.55,0.764
-0.64,0.56,0.8
-0.64,0.57,0.816
-0.64,0.58,0.784
-0.64,0.59,0.796
-0.64,0.6,0.82
-0.64,0.61,0.852
-0.64,0.62,0.846
-0.64,0.63,0.848
-0.64,0.64,0.866
-0.64,0.65,0.842
-0.64,0.66,0.874
-0.64,0.67,0.886
-0.64,0.68,0.856
-0.64,0.69,0.88
-0.64,0.7,0.92
-0.64,0.71,0.916
-0.64,0.72,0.916
-0.64,0.73,0.926
-0.64,0.74,0.93
-0.64,0.75,0.948
-0.64,0.76,0.926
-0.64,0.77,0.934
-0.64,0.78,0.954
-0.64,0.79,0.946
-0.64,0.8,0.958
-0.64,0.81,0.982
-0.64,0.82,0.962
-0.64,0.83,0.976
-0.64,0.84,0.966
-0.64,0.85,0.972
-0.64,0.86,0.98
-0.64,0.87,0.978
-0.64,0.88,0.992
-0.64,0.89,0.994
-0.64,0.9,0.992
-0.64,0.91,0.996
-0.64,0.92,0.99
-0.64,0.93,0.99
-0.64,0.94,0.992
-0.64,0.95,0.998
-0.64,0.96,1
-0.64,0.97,1
-0.64,0.98,0.992
-0.64,0.99,0.998
-0.64,1,0.998
-0.63,-1,-0.998
-0.63,-0.99,-1
-0.63,-0.98,-0.998
-0.63,-0.97,-0.998
-0.63,-0.96,-0.994
-0.63,-0.95,-0.992
-0.63,-0.94,-0.99
-0.63,-0.93,-0.988
-0.63,-0.92,-0.994
-0.63,-0.91,-0.982
-0.63,-0.9,-0.98
-0.63,-0.89,-0.98
-0.63,-0.88,-0.986
-0.63,-0.87,-0.976
-0.63,-0.86,-0.978
-0.63,-0.85,-0.976
-0.63,-0.84,-0.972
-0.63,-0.83,-0.976
-0.63,-0.82,-0.96
-0.63,-0.81,-0.952
-0.63,-0.8,-0.962
-0.63,-0.79,-0.938
-0.63,-0.78,-0.936
-0.63,-0.77,-0.946
-0.63,-0.76,-0.946
-0.63,-0.75,-0.918
-0.63,-0.74,-0.926
-0.63,-0.73,-0.92
-0.63,-0.72,-0.912
-0.63,-0.71,-0.896
-0.63,-0.7,-0.912
-0.63,-0.69,-0.878
-0.63,-0.68,-0.894
-0.63,-0.67,-0.854
-0.63,-0.66,-0.87
-0.63,-0.65,-0.888
-0.63,-0.64,-0.848
-0.63,-0.63,-0.846
-0.63,-0.62,-0.858
-0.63,-0.61,-0.842
-0.63,-0.6,-0.82
-0.63,-0.59,-0.826
-0.63,-0.58,-0.804
-0.63,-0.57,-0.79
-0.63,-0.56,-0.796
-0.63,-0.55,-0.79
-0.63,-0.54,-0.748
-0.63,-0.53,-0.758
-0.63,-0.52,-0.756
-0.63,-0.51,-0.774
-0.63,-0.5,-0.728
-0.63,-0.49,-0.738
-0.63,-0.48,-0.722
-0.63,-0.47,-0.682
-0.63,-0.46,-0.69
-0.63,-0.45,-0.694
-0.63,-0.44,-0.682
-0.63,-0.43,-0.626
-0.63,-0.42,-0.682
-0.63,-0.41,-0.642
-0.63,-0.4,-0.642
-0.63,-0.39,-0.6
-0.63,-0.38,-0.606
-0.63,-0.37,-0.59
-0.63,-0.36,-0.606
-0.63,-0.35,-0.55
-0.63,-0.34,-0.556
-0.63,-0.33,-0.53
-0.63,-0.32,-0.494
-0.63,-0.31,-0.522
-0.63,-0.3,-0.526
-0.63,-0.29,-0.522
-0.63,-0.28,-0.478
-0.63,-0.27,-0.432
-0.63,-0.26,-0.478
-0.63,-0.25,-0.408
-0.63,-0.24,-0.31
-0.63,-0.23,-0.416
-0.63,-0.22,-0.368
