x,y,h
0.62,0.18,0.0580708
0.62,0.19,0.033493
0.62,0.2,0.0266276
0.62,0.21,0.0854719
0.62,0.22,0.0300242
0.62,0.23,0.038284
0.62,0.24,0.0242513
0.62,0.25,0.0259272
0.62,0.26,0.0233134
0.62,0.27,0.0544124
0.62,0.28,0.0332272
0.62,0.29,0.0377611
0.62,0.3,0.0219818
0.62,0.31,0.0440028
0.62,0.32,0.0577194
0.62,0.33,0.033173
0.62,0.34,0.0923686
0.62,0.35,0.0693116
0.62,0.36,0.0640072
0.62,0.37,0.0644611
0.62,0.38,0.0706787
0.62,0.39,0.0366657
0.62,0.4,0.00242764
0.62,0.41,0.03597
0.62,0.42,0.0712984
0.62,0.43,0.0824184
0.62,0.44,0.0473352
0.62,0.45,0.0660542
0.62,0.46,0.00858067
0.62,0.47,0.0289197
0.62,0.48,0.0250764
0.62,0.49,0.0250556
0.62,0.5,0.0368621
0.62,0.51,0.0705006
0.62,0.52,0.0519756
0.62,0.53,0.0652916
0.62,0.54,0.0564528
0.62,0.55,0.0434636
0.62,0.56,0.0383278
0.62,0.57,0.0730494
0.62,0.58,0.0136323
0.62,0.59,0.0780802
0.62,0.6,0.0243966
0.62,0.61,0.048585
0.62,0.62,0.0426487
0.62,0.63,0.046591
0.62,0.64,0.0724151
0.62,0.65,0.0341239
0.62,0.66,0.0517204
0.62,0.67,0.0492074
0.62,0.68,0.0405877
0.62,0.69,0.0238639
0.62,0.7,0.0630386
0.62,0.71,0.0481142
0.62,0.72,0.0430934
0.62,0.73,0.0559786
0.62,0.74,0.0487694
0.62,0.75,0.0574555
0.62,0.76,0.0340692
0.62,0.77,0.0549766
0.62,0.78,0.076492
0.62,0.79,0.048
0.62,0.8,0.036
0.62,0.81,0.054
0.62,0.82,0.038
0.62,0.83,0.016
0.62,0.84,0.04
0.62,0.85,0.04
0.62,0.86,0.016
0.62,0.87,0.028
0.62,0.88,0.02
0.62,0.89,0.03
0.62,0.9,0.008
0.62,0.91,0.008
0.62,0.92,0.008
0.62,0.93,0.01
0.62,0.94,0.006
0.62,0.95,0.006
0.62,0.96,0.004
0.62,0.97,0.01
0.62,0.98,0
0.62,0.99,0.006
0.62,1,0
0.63,-1,0.002
0.63,-0.99,0.004
0.63,-0.98,0.008
0.63,-0.97,0.004
0.63,-0.96,0.004
0.63,-0.95,0.01
0.63,-0.94,0.002
0.63,-0.93,0.02
0.63,-0.92,0.002
0.63,-0.91,0.012
0.63,-0.9,0.008
0.63,-0.89,0.014
0.63,-0.88,0.008
0.63,-0.87,0.016
0.63,-0.86,0.012
0.63,-0.85,0.03
0.63,-0.84,0.044
0.63,-0.83,0.042
0.63,-0.82,0.02
0.63,-0.81,0.044
0.63,-0.8,0.036
0.63,-0.79,0.052
0.63,-0.78,0.05
0.63,-0.77,0.0570829
0.63,-0.76,0.0510157
0.63,-0.75,0.0647699
0.63,-0.74,0.0501512
0.63,-0.73,0.0554149
0.63,-0.72,0.052597
0.63,-0.71,0.0356876
0.63,-0.7,0.0326817
0.63,-0.69,0.0895771
0.63,-0.68,0.0523714
0.63,-0.67,0.029062
0.63,-0.66,0.0636463
0.63,-0.65,0.0341213
0.63,-0.64,0.0524842
0.63,-0.63,0.0467321
0.63,-0.62,0.0628617
0.63,-0.61,0.05887
0.63,-0.6,0.0307535
0.63,-0.59,0.0285089
0.63,-0.58,0.0661325
0.63,-0.57,0.0456207
0.63,-0.56,0.0589697
0.63,-0.55,0.0501755
0.63,-0.54,0.0632341
0.63,-0.53,0.0221412
0.63,-0.52,0.0548925
0.63,-0.51,0.0434836
0.63,-0.5,0.0399097
0.63,-0.49,0.0141662
0.63,-0.48,0.00824817
0.63,-0.47,0.0321506
0.63,-0.46,0.0678682
0.63,-0.45,0.0593958
0.63,-0.44,0.0327279
0.63,-0.43,0.0858591
0.63,-0.42,0.0967835
0.63,-0.41,0.0714955
0.63,-0.4,0.0239892
0.63,-0.39,0.00174135
0.63,-0.38,0.0962979
0.63,-0.37,0.0101008
0.63,-0.36,0.0816614
0.63,-0.35,0.0349736
0.63,-0.34,0.0780313
0.63,-0.33,0.0708286
0.63,-0.32,0.0453597
0.63,-0.31,0.0476188
0.63,-0.3,0.0596005
0.63,-0.29,0.0212994
0.63,-0.28,0.0847106
0.63,-0.27,0.0738295
0.63,-0.26,0.128652
0.63,-0.25,0.0471743
0.63,-0.24,0.0273934
0.63,-0.23,0.015307
0.63,-0.22,0.0149134
0.63,-0.21,0.0142118
0.63,-0.2,0.0792024
0.63,-0.19,0.0258862
0.63,-0.18,0.0862656
0.63,-0.17,0.0583441
0.63,-0.16,0.0141265
0.63,-0.15,0.049619
0.63,-0.14,0.0348291
0.63,-0.13,0.037766
0.63,-0.12,0.0584404
0.63,-0.11,0.0248645
0.63,-0.1,0.0290521
0.63,-0.09,0.0450185
0.63,-0.08,0.00678085
0.63,-0.07,0.0783574
0.63,-0.06,0.014232
0.63,-0.05,0.0110338
0.63,-0.04,0.0118231
0.63,-0.03,0.0472208
0.63,-0.02,0.00818932
0.63,-0.01,0.000892654
0.63,0,0.014
0.63,0.01,0.0151073
0.63,0.02,0.0101893
0.63,0.03,0.0347792
0.63,0.04,0.0261769
0.63,0.05,0.0270338
0.63,0.06,0.023768
0.63,0.07,0.0483574
0.63,0.08,0.0307809
0.63,0.09,0.0430185
0.63,0.1,0.0510521
0.63,0.11,0.0428645
0.63,0.12,0.0244404
0.63,0.13,0.00176605
0.63,0.14,0.00282912
0.63,0.15,0.00238101
0.63,0.16,0.0118735
0.63,0.17,0.0196559
0.63,0.18,0.0662656
0.63,0.19,0.0161138
0.63,0.2,0.0572024
0.63,0.21,0.0162118
0.63,0.22,0.0569134
0.63,0.23,0.109307
0.63,0.24,0.0373934
0.63,0.25,0.0291743
0.63,0.26,0.0866519
0.63,0.27,0.0218295
0.63,0.28,0.0387106
0.63,0.29,0.0812994
0.63,0.3,0.0676005
0.63,0.31,0.0396188
0.63,0.32,0.0653597
0.63,0.33,0.0688286
0.63,0.34,0.116031
0.63,0.35,0.0289736
0.63,0.36,0.115661
0.63,0.37,0.0701008
0.63,0.38,0.0282979
0.63,0.39,0.0522587
0.63,0.4,0.0299892
0.63,0.41,0.0754955
0.63,0.42,0.0707835
0.63,0.43,0.0178591
0.63,0.44,0.0527279
0.63,0.45,0.0473958
0.63,0.46,0.0438682
0.63,0.47,0.0261506
0.63,0.48,0.100248
0.63,0.49,0.0441662
0.63,0.5,0.0519097
0.63,0.51,0.0474836
0.63,0.52,0.0628925
0.63,0.53,0.0501412
0.63,0.54,0.0572341
0.63,0.55,0.0661755
0.63,0.56,0.0109697
0.63,0.57,0.0456207
0.63,0.58,0.0721325
0.63,0.59,0.0525089
0.63,0.6,0.0247535
0.63,0.61,0.04887
0.63,0.62,0.0528617
0.63,0.63,0.0307321
0.63,0.64,0.0444842
0.63,0.65,0.0541213
0.63,0.66,0.0576463
0.63,0.67,0.057062
0.63,0.68,0.0623714
0.63,0.69,0.0435771
0.63,0.7,0.0706817
0.63,0.71,0.0696876
0.63,0.72,0.052597
0.63,0.73,0.0634149
0.63,0.74,0.0561512
0.63,0.75,0.0567699
0.63,0.76,0.0670157
0.63,0.77,0.0430829
0.63,0.78,0.068
0.63,0.79,0.056
0.63,0.8,0.07
0.63,0.81,0.046
0.63,0.82,0.032
0.63,0.83,0.034
0.63,0.84,0.032
0.63,0.85,0.02
0.63,0.86,0.02
0.63,0.87,0.014
0.63,0.88,0.022
0.63,0.89,0.008
0.63,0.9,0.012
0.63,0.91,0.022
0.63,0.92,0.004
0.63,0.93,0.01
0.63,0.94,0.008
0.63,0.95,0.004
0.63,0.96,0.004
0.63,0.97,0.006
0.63,0.98,0.006
0.63,0.99,0.01
0.63,1,0.004
0.64,-1,0.004
0.64,-0.99,0.004
0.64,-0.98,0.004
0.64,-0.97,0.004
0.64,-0.96,0.006
0.64,-0.95,0.004
0.64,-0.94,0.01
0.64,-0.93,0.004
0.64,-0.92,0.002
0.64,-0.91,0.006
0.64,-0.9,0.01
0.64,-0.89,0.01
0.64,-0.88,0.012
0.64,-0.87,0.016
0.64,-0.86,0.022
0.64,-0.85,0.018
0.64,-0.84,0.024
0.64,-0.83,0.028
0.64,-0.82,0.04
0.64,-0.81,0.03
0.64,-0.8,0.05
0.64,-0.79,0.048
0.64,-0.78,0.044
0.64,-0.77,0.076
0.64,-0.76,0.0648528
0.64,-0.75,0.0724066
0.64,-0.74,0.0536108
0.64,-0.73,0.0349308
0.64,-0.72,0.0461939
0.64,-0.71,0.0413575
0.64,-0.7,0.0544234
0.64,-0.69,0.0373913
0.64,-0.68,0.0622588
0.64,-0.67,0.0830231
0.64,-0.66,0.0696813
0.64,-0.65,0.0262308
0.64,-0.64,0.0706684
0.64,-0.63,0.0509913
0.64,-0.62,0.0431961
0.64,-0.61,0.0772797
0.64,-0.6,0.0852386
0.64,-0.59,0.0530693
0.64,-0.58,0.0547681
0.64,-0.57,0.0463312
0.64,-0.56,0.0337548
0.64,-0.55,0.0430347
0.64,-0.54,0.0581668
0.64,-0.53,0.0551466
0.64,-0.52,0.0279697
0.64,-0.51,0.0626314
0.64,-0.5,0.047127
0.64,-0.49,0.0334514
0.64,-0.48,0.0775995
0.64,-0.47,0.0435661
0.64,-0.46,0.0213458
0.64,-0.45,0.0209329
0.64,-0.44,0.0483217
0.64,-0.43,0.0595064
0.64,-0.42,0.080481
0.64,-0.41,0.0692393
0.64,-0.4,0.075775
0.64,-0.39,0.0840818
0.64,-0.38,0.0141533
0.64,-0.37,0.0399829
0.64,-0.36,0.023564
0.64,-0.35,0.08289
0.64,-0.34,0.0219544
0.64,-0.33,0.0667505
0.64,-0.32,0.077272
0.64,-0.31,0.0715124
0.64,-0.3,0.0874655
0.64,-0.29,0.0271254
0.64,-0.28,0.0924863
0.64,-0.27,0.0975431
0.64,-0.26,0.0782906
0.64,-0.25,0.0227247
0.64,-0.24,0.00115869
0.64,-0.23,0.0326375
0.64,-0.22,0.0641108
0.64,-0.21,0.0992598
0.64,-0.2,0.070084
0.64,-0.19,0.011416
0.64,-0.18,0.0327616
0.64,-0.17,0.0386198
0.64,-0.16,0.0541632
0.64,-0.15,0.0573977
0.64,-0.14,0.0143309
0.64,-0.13,0.030972
0.64,-0.12,0.0573318
0.64,-0.11,0.0374232
0.64,-0.1,0.0227396
0.64,-0.09,0.0288597
0.64,-0.08,0.002239
0.64,-0.07,0.0234179
0.64,-0.06,0.0244175
0.64,-0.05,0.00273951
0.64,-0.04,0.0239708
0.64,-0.03,0.0414265
0.64,-0.02,0.0190947
0.64,-0.01,0.0315611
0.64,0,0.054
0.64,0.01,0.0204389
0.64,0.02,0.0370947
0.64,0.03,0.0585735
0.64,0.04,0.0879708
0.64,0.05,0.0287395
0.64,0.06,0.000417497
0.64,0.07,0.0254179
0.64,0.08,0.039761
0.64,0.09,0.0568597
0.64,0.1,0.0532604
0.64,0.11,0.000576829
0.64,0.12,0.0186682
0.64,0.13,0.022972
0.64,0.14,0.0463309
0.64,0.15,0.0693977
0.64,0.16,0.0861632
0.64,0.17,0.0366198
0.64,0.18,0.0487616
0.64,0.19,0.040584
0.64,0.2,0.026084
0.64,0.21,0.0432598
0.64,0.22,0.0461108
0.64,0.23,0.0646375
0.64,0.24,0.0108413
0.64,0.25,0.0127247
0.64,0.26,0.0702906
0.64,0.27,0.0475431
0.64,0.28,0.0684863
0.64,0.29,0.0611254
0.64,0.3,0.0314655
0.64,0.31,0.0955124
0.64,0.32,0.101272
0.64,0.33,0.0427505
0.64,0.34,0.0359544
0.64,0.35,0.04889
0.64,0.36,0.043564
0.64,0.37,0.0559829
0.64,0.38,0.102153
0.64,0.39,0.0520818
0.64,0.4,0.077775
0.64,0.41,0.117239
0.64,0.42,0.000480976
0.64,0.43,0.0355064
0.64,0.44,0.00632171
0.64,0.45,0.0489329
0.64,0.46,0.0753458
0.64,0.47,0.0775661
0.64,0.48,0.0495995
0.64,0.49,0.0394514
0.64,0.5,0.049127
0.64,0.51,0.0186314
0.64,0.52,0.0779697
0.64,0.53,0.0531466
0.64,0.54,0.0961668
0.64,0.55,0.0330347
0.64,0.56,0.0597548
0.64,0.57,0.0623312
0.64,0.58,0.0607681
0.64,0.59,0.0290693
0.64,0.6,0.0552386
0.64,0.61,0.0472797
0.64,0.62,0.0451961
0.64,0.63,0.0389913
0.64,0.64,0.0326684
0.64,0.65,0.0402308
0.64,0.66,0.0436813
0.64,0.67,0.0330231
0.64,0.68,0.0222588
0.64,0.69,0.0813913
0.64,0.7,0.0584234
0.64,0.71,0.0533575
0.64,0.72,0.0621939
0.64,0.73,0.0549308
0.64,0.74,0.0716108
0.64,0.75,0.0744066
0.64,0.76,0.0448528
0.64,0.77,0.048
0.64,0.78,0.058
0.64,0.79,0.066
0.64,0.8,0.042
0.64,0.81,0.03
0.64,0.82,0.028
0.64,0.83,0.038
0.64,0.84,0.018
0.64,0.85,0.026
0.64,0.86,0.03
0.64,0.87,0.016
0.64,0.88,0.012
0.64,0.89,0.018
0.64,0.9,0.006
0.64,0.91,0.016
0.64,0.92,0.022
0.64,0.93,0.008
0.64,0.94,0.002
0.64,0.95,0.008
0.64,0.96,0
0.64,0.97,0
0.64,0.98,0.002
0.64,0.99,0.002
0.64,1,0.004
0.65,-1,0
0.65,-0.99,0
0.65,-0.98,0.004
0.65,-0.97,0.002
0.65,-0.96,0.006
0.65,-0.95,0.006
0.65,-0.94,0.006
0.65,-0.93,0.004
0.65,-0.92,0.002
0.65,-0.91,0.012
0.65,-0.9,0.01
0.65,-0.89,0.016
0.65,-0.88,0.006
0.65,-0.87,0.006
0.65,-0.86,0.02
0.65,-0.85,0.022
0.65,-0.84,0.018
0.65,-0.83,0.03
0.65,-0.82,0.014
0.65,-0.81,0.04
0.65,-0.8,0.038
0.65,-0.79,0.046
0.65,-0.78,0.058
0.65,-0.77,0.052
0.65,-0.76,0.056
0.65,-0.75,0.0657392
0.65,-0.74,0.070949
0.65,-0.73,0.062535
0.65,-0.72,0.0678938
0.65,-0.71,0.025124
0.65,-0.7,0.0482627
0.65,-0.69,0.0593061
0.65,-0.68,0.0502495
0.65,-0.67,0.0650901
0.65,-0.66,0.0258252
0.65,-0.65,0.054452
0.65,-0.64,0.0649674
0.65,-0.63,0.0613685
0.65,-0.62,0.0496518
0.65,-0.61,0.0578141
0.65,-0.6,0.0538519
0.65,-0.59,0.0217615
0.65,-0.58,0.0735393
0.65,-0.57,0.0451813
0.65,-0.56,0.0726835
0.65,-0.55,0.0280417
0.65,-0.54,0.0652516
0.65,-0.53,0.0503087
0.65,-0.52,0.0352082
0.65,-0.51,0.0479454
0.65,-0.5,0.0625153
0.65,-0.49,0.0329127
0.65,-0.48,0.0491323
0.65,-0.47,0.0371686
0.65,-0.46,0.0770158
0.65,-0.45,0.0706682
0.65,-0.44,0.0681196
0.65,-0.43,0.0653639
0.65,-0.42,0.0863947
0.65,-0.41,0.0872055
0.65,-0.4,0.0517897
0.65,-0.39,0.0201403
0.65,-0.38,0.0562506
0.65,-0.37,0.100113
0.65,-0.36,0.0657216
0.65,-0.35,0.0750681
0.65,-0.34,0.0161457
0.65,-0.33,0.0549472
0.65,-0.32,0.0294654
0.65,-0.31,0.0576932
0.65,-0.3,0.101624
0.65,-0.29,0.0172503
0.65,-0.28,0.0325664
0.65,-0.27,0.0755659
0.65,-0.26,0.066243
0.65,-0.25,0.0885925
0.65,-0.24,0.0606098
0.65,-0.23,0.0522909
0.65,-0.22,0.0596327
0.65,-0.21,0.0126328
0.65,-0.2,0.0392901
0.65,-0.19,0.0716045
0.65,-0.18,0.0995771
0.65,-0.17,0.0612106
0.65,-0.16,0.052509
0.65,-0.15,0.077478
0.65,-0.14,0.00812504
0.65,-0.13,0.0304594
0.65,-0.12,0.0224921
0.65,-0.11,0.0562363
0.65,-0.1,0.0102931
0.65,-0.09,0.0449212
0.65,-0.08,0.0658978
0.65,-0.07,0.0226578
0.65,-0.06,0.0427762
0.65,-0.05,0.00837992
0.65,-0.04,0.00187243
0.65,-0.03,0.029992
0.65,-0.02,0.00205498
0.65,-0.01,0.0240424
0.65,0,0.022
0.65,0.01,0.0119576
0.65,0.02,0.072055
0.65,0.03,0.00199201
0.65,0.04,0.0198724
0.65,0.05,0.0356201
0.65,0.06,0.0372238
0.65,0.07,0.0126578
0.65,0.08,0.0178978
0.65,0.09,0.0309212
0.65,0.1,0.00370695
0.65,0.11,0.0142363
0.65,0.12,0.0424921
0.65,0.13,0.0155406
0.65,0.14,0.024125
0.65,0.15,0.097478
0.65,0.16,0.017491
0.65,0.17,0.0272106
0.65,0.18,0.00757712
0.65,0.19,0.0496045
0.65,0.2,0.0832901
0.65,0.21,0.0726328
0.65,0.22,0.0316327
0.65,0.23,0.0422909
0.65,0.24,0.0626098
0.65,0.25,0.0525925
0.65,0.26,0.040243
0.65,0.27,0.0435659
0.65,0.28,0.0445664
0.65,0.29,0.0192503
0.65,0.3,0.107624
0.65,0.31,0.0456932
0.65,0.32,0.0494654
0.65,0.33,0.0629472
0.65,0.34,0.0201457
0.65,0.35,0.0270681
0.65,0.36,0.0557216
0.65,0.37,0.0401134
0.65,0.38,0.0802506
0.65,0.39,0.000140315
0.65,0.4,0.0697897
0.65,0.41,0.0592055
0.65,0.42,0.0863947
0.65,0.43,0.0553639
0.65,0.44,0.0601196
0.65,0.45,0.0886682
0.65,0.46,0.0810158
0.65,0.47,0.0871686
0.65,0.48,0.00686767
0.65,0.49,0.0729127
0.65,0.5,0.0665153
0.65,0.51,0.0539454
0.65,0.52,0.0612082
0.65,0.53,0.0583087
0.65,0.54,0.0612516
0.65,0.55,0.0400417
0.65,0.56,0.0586835
0.65,0.57,0.0171813
0.65,0.58,0.0515393
0.65,0.59,0.0477615
0.65,0.6,0.0458519
0.65,0.61,0.0438141
0.65,0.62,0.0616518
0.65,0.63,0.0673685
0.65,0.64,0.0349674
0.65,0.65,0.044452
0.65,0.66,0.0618252
0.65,0.67,0.0630901
0.65,0.68,0.0542495
0.65,0.69,0.0293061
0.65,0.7,0.0282627
0.65,0.71,0.069124
0.65,0.72,0.0378938
0.65,0.73,0.046535
0.65,0.74,0.042949
0.65,0.75,0.0717392
0.65,0.76,0.066
0.65,0.77,0.038
0.65,0.78,0.048
0.65,0.79,0.028
0.65,0.8,0.056
0.65,0.81,0.038
0.65,0.82,0.04
0.65,0.83,0.03
0.65,0.84,0.022
0.65,0.85,0.018
0.65,0.86,0.014
0.65,0.87,0.028
0.65,0.88,0.012
0.65,0.89,0.008
0.65,0.9,0.006
0.65,0.91,0.004
0.65,0.92,0.008
0.65,0.93,0.01
0.65,0.94,0.006
0.65,0.95,0.004
0.65,0.96,0.006
0.65,0.97,0.002
0.65,0.98,0.008
0.65,0.99,0.006
0.65,1,0
0.66,-1,0
0.66,-0.99,0
0.66,-0.98,0
0.66,-0.97,0.002
0.66,-0.96,0
0.66,-0.95,0.002
0.66,-0.94,0.006
0.66,-0.93,0.01
0.66,-0.92,0.006
0.66,-0.91,0.016
0.66,-0.9,0.004
0.66,-0.89,0.01
0.66,-0.88,0.014
0.66,-0.87,0.012
0.66,-0.86,0.016
0.66,-0.85,0.028
0.66,-0.84,0.012
0.66,-0.83,0.036
0.66,-0.82,0.04
0.66,-0.81,0.02
0.66,-0.8,0.03
0.66,-0.79,0.03
0.66,-0.78,0.048
0.66,-0.77,0.052
0.66,-0.76,0.052
0.66,-0.75,0.0617429
0.66,-0.74,0.0464625
0.66,-0.73,0.0344091
0.66,-0.72,0.0516986
0.66,-0.71,0.0549775
0.66,-0.7,0.0601983
0.66,-0.69,0.0533211
0.66,-0.68,0.0363428
0.66,-0.67,0.0352625
0.66,-0.66,0.0760774
0.66,-0.65,0.0607845
0.66,-0.64,0.0713809
0.66,-0.63,0.0698633
0.66,-0.62,0.0402285
0.66,-0.61,0.042473
0.66,-0.6,0.0485933
0.66,-0.59,0.0365856
0.66,-0.58,0.0464463
0.66,-0.57,0.0521712
0.66,-0.56,0.0597562
0.66,-0.55,0.0671971
0.66,-0.54,0.0544893
0.66,-0.53,0.0656282
0.66,-0.52,0.072609
0.66,-0.51,0.0434267
0.66,-0.5,0.0720761
0.66,-0.49,0.0625519
0.66,-0.48,0.0188485
0.66,-0.47,0.0469601
0.66,-0.46,0.0128807
0.66,-0.45,0.0766044
0.66,-0.44,0.0161246
0.66,-0.43,0.0614348
0.66,-0.42,0.0805284
0.66,-0.41,0.0553985
0.66,-0.4,0.0540378
0.66,-0.39,0.0424392
0.66,-0.38,0.0685953
0.66,-0.37,0.0924984
0.66,-0.36,0.050141
0.66,-0.35,0.0615152
0.66,-0.34,0.0506132
0.66,-0.33,0.0634272
0.66,-0.32,0.0799492
0.66,-0.31,0.0721714
0.66,-0.3,0.0540861
0.66,-0.29,0.0836859
0.66,-0.28,0.0090368
0.66,-0.27,0.0719111
0.66,-0.26,0.066523
0.66,-0.25,0.0687927
0.66,-0.24,0.0987146
0.66,-0.23,0.0542838
0.66,-0.22,0.0354963
0.66,-0.21,0.0523488
0.66,-0.2,0.0251607
0.66,-0.19,0.0329669
0.66,-0.18,0.0107321
0.66,-0.17,0.0561367
0.66,-0.16,0.0451845
0.66,-0.15,0.0398806
0.66,-0.14,0.00376777
0.66,-0.13,0.0302487
0.66,-0.12,0.0659412
0.66,-0.11,0.0513232
0.66,-0.1,0.0104103
0.66,-0.09,0.0652204
0.66,-0.08,0.0457736
0.66,-0.07,0.0119079
0.66,-0.06,0.0962001
0.66,-0.05,0.0461238
0.66,-0.04,0.00610899
0.66,-0.03,0.0744688
0.66,-0.02,0.0249251
0.66,-0.01,0.0145537
0.66,0,0.006
0.66,0.01,0.0245537
0.66,0.02,0.00892513
0.66,0.03,0.0264688
0.66,0.04,0.00010899
0.66,0.05,0.0198762
0.66,0.06,0.0682001
0.66,0.07,0.0720921
0.66,0.08,0.0617736
0.66,0.09,0.0152204
0.66,0.1,0.0084103
0.66,0.11,0.0413232
0.66,0.12,0.00805882
0.66,0.13,0.0602487
0.66,0.14,0.0322322
0.66,0.15,0.0418806
0.66,0.16,0.0391845
0.66,0.17,0.0201367
0.66,0.18,0.0667321
0.66,0.19,0.0469669
0.66,0.2,0.0568393
0.66,0.21,0.0443488
0.66,0.22,0.0374963
0.66,0.23,0.0502838
0.66,0.24,0.0347146
0.66,0.25,0.0467927
0.66,0.26,0.048523
0.66,0.27,0.0819111
0.66,0.28,0.0889632
0.66,0.29,0.0656859
0.66,0.3,0.0300861
0.66,0.31,0.0821714
0.66,0.32,0.0719492
0.66,0.33,0.0414272
0.66,0.34,0.0606132
0.66,0.35,0.0815152
0.66,0.36,0.036141
0.66,0.37,0.0804984
0.66,0.38,0.0745953
0.66,0.39,0.0224392
0.66,0.4,0.0660378
0.66,0.41,0.0553985
0.66,0.42,0.102528
0.66,0.43,0.0854348
0.66,0.44,0.0241246
0.66,0.45,0.0786044
0.66,0.46,0.0608807
0.66,0.47,0.0649601
0.66,0.48,0.0268485
0.66,0.49,0.0685519
0.66,0.5,0.0380761
0.66,0.51,0.0554267
0.66,0.52,0.076609
0.66,0.53,0.0396282
0.66,0.54,0.0544893
0.66,0.55,0.0631971
0.66,0.56,0.0617562
0.66,0.57,0.0341712
0.66,0.58,0.0644463
0.66,0.59,0.0305856
0.66,0.6,0.0405933
0.66,0.61,0.082473
0.66,0.62,0.0402285
0.66,0.63,0.0478633
0.66,0.64,0.0633809
0.66,0.65,0.0507845
0.66,0.66,0.0700774
0.66,0.67,0.0372625
0.66,0.68,0.0583428
0.66,0.69,0.0513211
0.66,0.7,0.0581983
0.66,0.71,0.0709775
0.66,0.72,0.0456986
0.66,0.73,0.0464091
0.66,0.74,0.0564625
0.66,0.75,0.0657429
0.66,0.76,0.06
0.66,0.77,0.058
0.66,0.78,0.054
0.66,0.79,0.028
0.66,0.8,0.038
0.66,0.81,0.034
0.66,0.82,0.026
0.66,0.83,0.016
0.66,0.84,0.024
0.66,0.85,0.018
0.66,0.86,0.014
0.66,0.87,0.024
0.66,0.88,0.012
0.66,0.89,0.01
0.66,0.9,0.004
0.66,0.91,0
0.66,0.92,0.006
0.66,0.93,0.012
0.66,0.94,0.004
0.66,0.95,0.004
0.66,0.96,0.006
0.66,0.97,0.002
0.66,0.98,0.004
0.66,0.99,0.002
0.66,1,0
0.67,-1,0.002
0.67,-0.99,0
0.67,-0.98,0
0.67,-0.97,0.004
0.67,-0.96,0.008
0.67,-0.95,0.008
0.67,-0.94,0.004
0.67,-0.93,0.008
0.67,-0.92,0
0.67,-0.91,0.008
0.67,-0.9,0.01
0.67,-0.89,0.01
0.67,-0.88,0.01
0.67,-0.87,0.008
0.67,-0.86,0.018
0.67,-0.85,0.01
0.67,-0.84,0.014
0.67,-0.83,0.026
0.67,-0.82,0.034
0.67,-0.81,0.042
0.67,-0.8,0.026
0.67,-0.79,0.038
0.67,-0.78,0.04
0.67,-0.77,0.052
0.67,-0.76,0.05
0.67,-0.75,0.058
0.67,-0.74,0.0691624
0.67,-0.73,0.0745074
0.67,-0.72,0.0814472
0.67,-0.71,0.0529056
0.67,-0.7,0.0522366
0.67,-0.69,0.0454369
0.67,-0.68,0.0425379
0.67,-0.67,0.0495396
0.67,-0.66,0.0444373
0.67,-0.65,0.0552278
0.67,-0.64,0.0339083
0.67,-0.63,0.0544754
0.67,-0.62,0.0629258
0.67,-0.61,0.037256
0.67,-0.6,0.0854625
0.67,-0.59,0.0515415
0.67,-0.58,0.037489
0.67,-0.57,0.0193009
0.67,-0.56,0.0229731
0.67,-0.55,0.090501
0.67,-0.54,0.0338802
0.67,-0.53,0.0591058
0.67,-0.52,0.0741729
0.67,-0.51,0.0670763
0.67,-0.5,0.107811
0.67,-0.49,0.0723703
0.67,-0.48,0.0587495
0.67,-0.47,0.0469424
0.67,-0.46,0.0289427
0.67,-0.45,0.0607439
0.67,-0.44,0.0883395
0.67,-0.43,0.0457224
0.67,-0.42,0.0748857
0.67,-0.41,0.071822
0.67,-0.4,0.0425239
0.67,-0.39,0.0509834
0.67,-0.38,0.0831929
0.67,-0.37,0.055144
0.67,-0.36,0.0668287
0.67,-0.35,0.0502384
0.67,-0.34,0.109365
0.67,-0.33,0.0821991
0.67,-0.32,0.0607327
0.67,-0.31,0.0549571
0.67,-0.3,0.0788636
0.67,-0.29,0.100444
0.67,-0.28,0.0276894
0.67,-0.27,0.0645925
0.67,-0.26,0.0231454
0.67,-0.25,0.0713408
0.67,-0.24,0.0391722
0.67,-0.23,0.114634
0.67,-0.22,0.03972
0.67,-0.21,0.080427
0.67,-0.2,0.0327516
0.67,-0.19,0.078692
0.67,-0.18,0.00575219
0.67,-0.17,0.0614201
0.67,-0.16,0.0762119
0.67,-0.15,0.0806279
0.67,-0.14,0.00732499
0.67,-0.13,0.0263623
0.67,-0.12,0.0257012
0.67,-0.11,0.0347053
0.67,-0.1,0.029391
0.67,-0.09,0.041777
0.67,-0.08,0.0538845
0.67,-0.07,0.00573719
0.67,-0.06,0.047361
0.67,-0.05,0.0032158
0.67,-0.04,0.00596312
0.67,-0.03,0.0371509
0.67,-0.02,0.00615971
0.67,-0.01,0.00309766
0.67,0,0.008
0.67,0.01,0.0289023
0.67,0.02,0.0158403
0.67,0.03,0.0291509
0.67,0.04,0.0340369
0.67,0.05,0.0147842
0.67,0.06,0.051361
0.67,0.07,0.0377372
0.67,0.08,0.0518845
0.67,0.09,0.015777
0.67,0.1,0.035391
0.67,0.11,0.0547053
0.67,0.12,0.00970116
0.67,0.13,0.102362
0.67,0.14,0.052675
0.67,0.15,0.0126279
0.67,0.16,0.0482119
0.67,0.17,0.0294201
0.67,0.18,0.00824781
0.67,0.19,0.042692
0.67,0.2,0.0407516
0.67,0.21,0.032427
0.67,0.22,0.01772
